sample_idx,evaluation_idx,identifier,option_permutation_idx,option_order,correct_answer,predicted_answer,predicted_option_source_index,main_category,difficulty,is_correct,audio_early,audio_middle,audio_late,instruction_early,instruction_middle,instruction_late,question_early,question_middle,question_late,options_early,options_middle,options_late,text_early,text_middle,text_late,audio_drop_early_to_late,text_gain_early_to_late,late_question_audio_ratio,late_options_audio_ratio,late_text_audio_ratio,n_audio_tokens,n_instruction_tokens,n_question_tokens,n_options_tokens,n_other_text_tokens,n_query_text_tokens
117,75,q118_1162034,0,ACDB,A,D,1,Instrumentation,Low,0,0.03908998,0.01034909,0.01032292,0.32795811,0.28202268,0.23938727,0.04646980,0.03895860,0.01831141,0.09269654,0.14109939,0.06246158,0.96091001,0.98965095,0.98967711,0.02876705,0.02876710,1.77385898,6.05076343,95.87177339,1500,62,9,17,21,109
117,76,q118_1162034,1,CDBA,D,C,1,Instrumentation,Low,0,0.04213332,0.01873367,0.01199747,0.31884547,0.27706686,0.21648765,0.04403793,0.02225431,0.02021219,0.07218410,0.12791117,0.06414265,0.95786673,0.98126635,0.98800251,0.03013585,0.03013578,1.68470453,5.34634978,82.35092977,1500,62,9,17,21,109
117,77,q118_1162034,2,DBCA,D,D,0,Instrumentation,Low,1,0.03874232,0.01054631,0.01158217,0.32884173,0.27598150,0.24501640,0.04694893,0.03883035,0.01874424,0.09095645,0.14630916,0.06440410,0.96125772,0.98945372,0.98841784,0.02716016,0.02716012,1.61837061,5.56062605,85.33962583,1500,62,9,17,21,109
118,78,q119_1227239,0,BACD,B,B,0,Mood and Expression,Low,1,0.03657314,0.01018670,0.00844599,0.31795274,0.27318561,0.24563110,0.05027979,0.04314508,0.02209211,0.09788753,0.16444546,0.05309285,0.96342687,0.98981330,0.99155403,0.02812715,0.02812715,2.61569197,6.28615965,117.39937507,1500,62,13,21,21,117
118,79,q119_1227239,1,ABDC,A,A,0,Mood and Expression,Low,1,0.03793267,0.01009890,0.00881452,0.32113990,0.28198565,0.24273476,0.05631647,0.04190773,0.02411819,0.09140727,0.15936426,0.05782996,0.96206729,0.98990110,0.99118547,0.02911814,0.02911818,2.73618741,6.56075888,112.44913083,1500,62,13,21,21,117
118,80,q119_1227239,2,ADCB,A,A,0,Mood and Expression,Low,1,0.03807131,0.01036857,0.00900296,0.32037908,0.28401499,0.24050540,0.05602220,0.04212835,0.02399635,0.09072033,0.15661133,0.05822197,0.96192865,0.98963146,0.99099701,0.02906835,0.02906836,2.66538430,6.46697935,110.07455787,1500,62,13,21,21,117
119,81,q120_1227239,0,CABD,B,B,0,Harmony,Medium,1,0.03654020,0.00953953,0.00934681,0.29917495,0.25973949,0.23406264,0.05043389,0.04444483,0.02212397,0.12130558,0.18447853,0.05875695,0.96345982,0.99046041,0.99065317,0.02719339,0.02719336,2.36700879,6.28631356,105.98842197,1500,62,16,31,21,130
119,82,q120_1227239,1,BDAC,C,D,2,Harmony,Medium,0,0.03840477,0.00876323,0.00945568,0.29803653,0.28304617,0.23521617,0.05275963,0.04607064,0.02341127,0.12006785,0.15713694,0.05756061,0.96159524,0.99123676,0.99054434,0.02894909,0.02894910,2.47589526,6.08741074,104.75654275,1500,62,16,31,21,130
119,83,q120_1227239,2,ACDB,A,B,2,Harmony,Medium,0,0.03702171,0.00928736,0.00920320,0.29741186,0.25263900,0.22717377,0.05067419,0.04421681,0.02230146,0.12245144,0.19298827,0.06184393,0.96297830,0.99071260,0.99079676,0.02781850,0.02781847,2.42322818,6.71982598,107.65780515,1500,62,16,31,21,130
120,84,q121_1227239,0,ACDB,A,A,0,Instrumentation,Low,1,0.03693056,0.01186027,0.01072534,0.32534266,0.27469103,0.24584114,0.05878825,0.04664300,0.02216169,0.08631970,0.15356986,0.05891357,0.96306948,0.98813974,0.98927466,0.02620522,0.02620517,2.06629220,5.49293270,92.23713949,1500,62,11,17,21,111
120,85,q121_1227239,1,ADBC,A,A,0,Instrumentation,Low,1,0.03714655,0.01188817,0.01055853,0.32341995,0.27354488,0.24846851,0.05806048,0.04748758,0.02271314,0.08602857,0.15214196,0.05744872,0.96285342,0.98811183,0.98944149,0.02658802,0.02658807,2.15116485,5.44097736,93.71016575,1500,62,11,17,21,111
120,86,q121_1227239,2,DBCA,D,D,0,Instrumentation,Low,1,0.03866034,0.01093596,0.00995338,0.32747546,0.28795347,0.26052899,0.05695042,0.05330115,0.01888757,0.08593224,0.13446172,0.05301148,0.96133967,0.98906400,0.99004660,0.02870696,0.02870692,1.89760430,5.32597978,99.46841716,1500,62,11,17,21,111
121,87,q122_114772,0,DABC,B,D,2,Structure,Medium,0,0.03989551,0.01141373,0.01132835,0.31647008,0.29631395,0.24999054,0.04301088,0.04014213,0.01685346,0.10475905,0.13822856,0.05626356,0.96010448,0.98858623,0.98867160,0.02856716,0.02856712,1.48772394,4.96661349,87.27407132,1500,62,9,20,21,112
121,88,q122_114772,1,DBAC,C,D,2,Structure,Medium,0,0.03932414,0.01128904,0.01179602,0.31642079,0.29696452,0.25216839,0.04286663,0.04054229,0.01685611,0.10476082,0.13709633,0.05532150,0.96067585,0.98871099,0.98820399,0.02752812,0.02752815,1.42896624,4.68984547,83.77436694,1500,62,9,20,21,112
121,89,q122_114772,2,ABDC,A,D,2,Structure,Medium,0,0.03975855,0.01144797,0.01183838,0.31597262,0.29731862,0.25658534,0.04260947,0.04019872,0.01730111,0.10506098,0.13722101,0.05619641,0.96024145,0.98855203,0.98816164,0.02792016,0.02792019,1.46144166,4.74696637,83.47099488,1500,62,9,20,21,112
122,90,q123_114772,0,BCAD,C,C,0,Harmony,Medium,1,0.04487681,0.02439867,0.01648172,0.30903888,0.26810516,0.16631182,0.05770049,0.01979369,0.03839386,0.06524304,0.07371832,0.09878058,0.95512312,0.97560132,0.98351829,0.02839510,0.02839517,2.32948167,5.99334285,59.67329314,1500,62,13,23,21,119
122,91,q123_114772,1,BACD,B,B,0,Harmony,Medium,1,0.03591732,0.00982354,0.00968085,0.31156662,0.26746911,0.24201641,0.06150657,0.04984778,0.02076606,0.10254987,0.17095318,0.05281385,0.96408268,0.99017641,0.99031919,0.02623648,0.02623651,2.14506722,5.45549917,102.29676415,1500,62,13,23,21,119
122,92,q123_114772,2,DCAB,C,C,0,Harmony,Medium,1,0.04510149,0.02458387,0.01722421,0.30932867,0.26990042,0.16607667,0.05786183,0.01953347,0.03854783,0.06522146,0.07052195,0.08870344,0.95489851,0.97541615,0.98277580,0.02787727,0.02787729,2.23800215,5.14992662,57.05780406,1500,62,13,23,21,119
123,93,q124_114772,0,BACD,B,C,2,Musical Texture,Low,0,0.04082987,0.02015241,0.01234969,0.31730706,0.28247991,0.20462752,0.05629410,0.02091255,0.03135657,0.06718627,0.09483568,0.07813121,0.95917011,0.97984752,0.98765029,0.02848019,0.02848017,2.53905759,6.32657276,79.97369735,1500,62,14,16,21,113
123,94,q124_114772,1,CABD,B,A,2,Musical Texture,Low,0,0.03681481,0.00915938,0.00789953,0.32213213,0.28621251,0.24699411,0.06168126,0.04507980,0.02182753,0.08785831,0.15128181,0.05582002,0.96318517,0.99084062,0.99210049,0.02891529,0.02891533,2.76314439,7.06624989,125.58987783,1500,62,14,16,21,113
123,95,q124_114772,2,BDCA,D,C,2,Musical Texture,Low,0,0.04064689,0.02069167,0.01260580,0.31709992,0.28375644,0.20554162,0.05646715,0.02092322,0.03151026,0.06738893,0.09163047,0.07645781,0.95935312,0.97930835,0.98739416,0.02804110,0.02804104,2.49966472,6.06528998,78.32858169,1500,62,14,16,21,113
124,96,q125_187621,0,CBAD,C,C,0,Functional Context,Low,1,0.04258165,0.01639006,0.00997914,0.30607428,0.28625980,0.23332711,0.04056097,0.02460076,0.01711425,0.09648194,0.13541939,0.06013692,0.95741834,0.98360996,0.99002088,0.03260251,0.03260254,1.71500182,6.02626085,99.20900093,1500,62,9,31,21,123
124,97,q125_187621,1,DABC,B,B,0,Functional Context,Low,1,0.03636512,0.01026204,0.00875684,0.31163921,0.26892815,0.25362918,0.03895206,0.03327626,0.01523412,0.11265714,0.16959110,0.05373592,0.96363488,0.98973797,0.99124314,0.02760828,0.02760826,1.73968273,6.13645246,113.19647931,1500,62,9,31,21,123
124,98,q125_187621,2,ACDB,A,D,1,Functional Context,Low,0,0.03937679,0.01001783,0.01009985,0.31118904,0.29421874,0.24644644,0.04100473,0.03495611,0.01623667,0.11054629,0.14167186,0.05683594,0.96062321,0.98998216,0.98990015,0.02927694,0.02927694,1.60761523,5.62740470,98.01136969,1500,62,9,31,21,123
125,99,q126_187621,0,BCDA,D,D,0,Mood and Expression,Low,1,0.03918253,0.01081918,0.00919256,0.33180890,0.28027109,0.25927304,0.04474274,0.04902233,0.02158607,0.08596647,0.13240418,0.04989917,0.96081745,0.98918081,0.99080743,0.02998997,0.02998997,2.34820957,5.42821009,107.78357281,1500,62,9,15,21,107
125,100,q126_187621,1,ADBC,A,C,1,Mood and Expression,Low,0,0.04235674,0.01945799,0.01059705,0.32233721,0.27433616,0.22996675,0.04151355,0.02823768,0.02251986,0.07134494,0.12527634,0.05706220,0.95764325,0.98054199,0.98940301,0.03175969,0.03175976,2.12510586,5.38472303,93.36584890,1500,62,9,15,21,107
125,101,q126_187621,2,CBAD,C,B,1,Mood and Expression,Low,0,0.03693039,0.01294759,0.00923669,0.32809258,0.25618595,0.24214805,0.04227956,0.04916676,0.02467977,0.09191027,0.15479140,0.05715810,0.96306962,0.98705243,0.99076332,0.02769370,0.02769369,2.67192695,6.18815686,107.26387288,1500,62,9,15,21,107
126,102,q127_187621,0,DABC,B,B,0,Instrumentation,Low,1,0.03558327,0.01181277,0.01207661,0.32084514,0.25383049,0.24590426,0.04655339,0.05699459,0.02194966,0.09684725,0.16416870,0.06721740,0.96441679,0.98818721,0.98792341,0.02350666,0.02350662,1.81753510,5.56591634,81.80469293,1500,62,10,20,21,113
126,103,q127_187621,1,ACDB,A,B,2,Instrumentation,Low,0,0.03552656,0.01146571,0.01080191,0.32065875,0.26112900,0.25173594,0.04626064,0.05403164,0.01799542,0.09841642,0.16460910,0.05991088,0.96447344,0.98853430,0.98919809,0.02472465,0.02472465,1.66594849,5.54632408,91.57624789,1500,62,10,20,21,113
126,104,q127_187621,2,DCBA,D,B,2,Instrumentation,Low,0,0.03557374,0.01136818,0.00993568,0.31997573,0.25796855,0.25032505,0.04611973,0.05540718,0.01845297,0.09965323,0.16745800,0.05898140,0.96442627,0.98863181,0.99006436,0.02563806,0.02563810,1.85724302,5.93632430,99.64739702,1500,62,10,20,21,113
127,105,q128_332470,0,CBAD,C,C,0,Metre and Rhythm,Medium,1,0.04255966,0.02027614,0.01051541,0.29329525,0.28204955,0.20976474,0.04292739,0.02621302,0.02127993,0.10194683,0.11063358,0.08247550,0.95744032,0.97972386,0.98948460,0.03204425,0.03204428,2.02368988,7.84329610,94.09850162,1500,62,10,32,21,125
127,106,q128_332470,1,BCAD,C,C,0,Metre and Rhythm,Medium,1,0.04189037,0.01949048,0.01045835,0.29325200,0.28033432,0.20949217,0.04342465,0.02645330,0.02115148,0.10257813,0.11500576,0.08437441,0.95810959,0.98050949,0.98954167,0.03143202,0.03143208,2.02244802,8.06765711,94.61734884,1500,62,10,32,21,125
127,107,q128_332470,2,DACB,B,B,0,Metre and Rhythm,Medium,1,0.03493518,0.00910353,0.00983547,0.30046616,0.26482063,0.24346489,0.04385325,0.04524979,0.01792433,0.12857537,0.18594670,0.06744204,0.96506480,0.99089643,0.99016452,0.02509971,0.02509972,1.82241657,6.85702053,100.67278819,1500,62,10,32,21,125
128,108,q129_332470,0,ABCD,A,B,1,Historical and Cultural Context,Low,0,0.03709301,0.01149770,0.00967314,0.33024589,0.25434003,0.23188276,0.04031404,0.04812694,0.02078082,0.09195838,0.16555508,0.06374531,0.96290693,0.98850235,0.99032683,0.02741987,0.02741990,2.14830075,6.58992790,102.37902192,1500,62,10,15,21,108
128,109,q129_332470,1,DBAC,C,B,1,Historical and Cultural Context,Low,0,0.03714312,0.01170181,0.00988117,0.32935929,0.25404813,0.22852933,0.04050149,0.04794791,0.02058430,0.09302307,0.16564831,0.06320830,0.96285689,0.98829816,0.99011890,0.02726194,0.02726201,2.08318415,6.39684236,100.20257884,1500,62,10,15,21,108
128,110,q129_332470,2,BDAC,C,D,2,Historical and Cultural Context,Low,0,0.04024220,0.01022206,0.01003357,0.33440036,0.27715653,0.23716303,0.04267172,0.04671123,0.01913994,0.08472682,0.14224168,0.05698044,0.95975781,0.98977794,0.98996642,0.03020862,0.03020861,1.90758930,5.67897672,98.66537351,1500,62,10,15,21,108
129,111,q130_332470,0,DACB,B,D,1,Melody,Medium,0,0.03719122,0.00930008,0.00961157,0.31934460,0.28344763,0.25668413,0.05897840,0.05822779,0.01897856,0.09466240,0.14219748,0.05474974,0.96280880,0.99069994,0.99038840,0.02757966,0.02757960,1.97455467,5.69623449,103.04131003,1500,62,11,20,21,114
129,112,q130_332470,1,BDCA,D,A,1,Melody,Medium,0,0.03661084,0.00991824,0.00935666,0.32434508,0.27469517,0.23577323,0.05606408,0.05010783,0.02201736,0.09263086,0.15879844,0.06554728,0.96338917,0.99008169,0.99064332,0.02725418,0.02725415,2.35312132,7.00541406,105.87573377,1500,62,11,20,21,114
129,113,q130_332470,2,BDAC,C,A,1,Melody,Medium,0,0.03699306,0.00990034,0.00923994,0.32426528,0.26864608,0.23644021,0.05664447,0.05083578,0.02141439,0.09166275,0.16482809,0.06773315,0.96300696,0.99009966,0.99076008,0.02775312,0.02775312,2.31758999,7.33047487,107.22581551,1500,62,11,20,21,114
130,114,q131_182074,0,DACB,B,B,0,Sound Texture,Low,1,0.03732922,0.01186309,0.01066137,0.32157067,0.26500089,0.24957129,0.03935194,0.04904686,0.01839806,0.10112029,0.16713436,0.05250084,0.96267077,0.98813688,0.98933861,0.02666785,0.02666784,1.72567517,4.92439868,92.79656241,1500,62,9,19,21,111
130,115,q131_182074,1,DABC,B,B,0,Sound Texture,Low,1,0.03717245,0.01167665,0.01022381,0.32123341,0.26435962,0.24985980,0.03949934,0.04795794,0.01855906,0.10167356,0.16961044,0.05253609,0.96282755,0.98832335,0.98977623,0.02694864,0.02694868,1.81527818,5.13860141,96.81088351,1500,62,9,19,21,111
130,116,q131_182074,2,CADB,B,B,0,Sound Texture,Low,1,0.03726465,0.01176465,0.01043691,0.32168392,0.26303361,0.25651663,0.03936341,0.04834171,0.01819037,0.10195765,0.16975326,0.05351703,0.96273535,0.98823537,0.98956306,0.02682775,0.02682770,1.74288873,5.12767041,94.81380975,1500,62,9,19,21,111
131,117,q132_182074,0,ABCD,A,A,0,Instrumentation,Medium,1,0.03674590,0.01063889,0.00959684,0.32643175,0.27676560,0.24270571,0.04872114,0.05311872,0.02719933,0.09148784,0.14870685,0.06790148,0.96325407,0.98936109,0.99040317,0.02714906,0.02714910,2.83419524,7.07539822,103.20093907,1500,62,10,18,21,111
131,118,q132_182074,1,CDBA,D,B,3,Instrumentation,Medium,0,0.03665981,0.01158993,0.01231497,0.32130823,0.26381727,0.24495045,0.04500218,0.05507328,0.02478139,0.09696208,0.15418095,0.06512177,0.96334018,0.98841009,0.98768505,0.02434484,0.02434487,2.01229770,5.28801520,80.20196348,1500,62,10,18,21,111
131,119,q132_182074,2,BCDA,D,D,0,Instrumentation,Medium,1,0.03823398,0.01005427,0.01001405,0.32526429,0.29369281,0.25477969,0.04859272,0.05861031,0.02089974,0.09050288,0.12687514,0.05483857,0.96176599,0.98994573,0.98998592,0.02821992,0.02821992,2.08704049,5.47616006,98.85964855,1500,62,10,18,21,111
132,120,q133_182074,0,CADB,B,B,0,Sound Texture,Low,1,0.03507932,0.00775923,0.00971821,0.29227362,0.28197014,0.24162103,0.05037294,0.04762497,0.02360299,0.12891744,0.16892727,0.06241091,0.96492067,0.99224074,0.99028176,0.02536111,0.02536109,2.42873927,6.42206071,101.89964601,1500,62,15,34,21,132
132,121,q133_182074,1,ADBC,A,A,0,Sound Texture,Low,1,0.03545331,0.00825133,0.00818258,0.29296138,0.28259414,0.23081840,0.05824168,0.04646035,0.02421059,0.12273226,0.16591674,0.07522745,0.96454670,0.99174866,0.99181744,0.02727074,0.02727074,2.95879699,9.19361097,121.21086212,1500,62,15,34,21,132
132,122,q133_182074,2,CDAB,C,C,0,Sound Texture,Low,1,0.04258054,0.01759458,0.01035693,0.28537722,0.29248102,0.22028121,0.05142310,0.02861916,0.02687631,0.10172285,0.11138120,0.07776658,0.95741942,0.98240537,0.98964307,0.03222361,0.03222365,2.59500834,7.50865372,95.55373566,1500,62,15,34,21,132
133,123,q134_172015,0,ABCD,A,A,0,Metre and Rhythm,High,1,0.03788264,0.00919031,0.00888281,0.31240518,0.26743853,0.21896576,0.06031234,0.04078163,0.02752279,0.10332125,0.17885586,0.07143808,0.96211736,0.99080969,0.99111720,0.02899982,0.02899984,3.09843196,8.04228141,111.57695793,1500,62,14,35,21,132
133,124,q134_172015,1,DACB,B,A,3,Metre and Rhythm,High,0,0.03765227,0.00919012,0.00918724,0.31251952,0.26741568,0.21871859,0.06042764,0.04112608,0.02856157,0.10280600,0.17895019,0.07339037,0.96234770,0.99080986,0.99081274,0.02846503,0.02846504,3.10883185,7.98829704,107.84666327,1500,62,14,35,21,132
133,125,q134_172015,2,ADCB,A,A,0,Metre and Rhythm,High,1,0.03765022,0.00927191,0.00944596,0.31241546,0.26642225,0.21408351,0.06042313,0.04097923,0.02939647,0.10268313,0.17815934,0.07454050,0.96234975,0.99072810,0.99055408,0.02820426,0.02820433,3.11206800,7.89125671,104.86535806,1500,62,14,35,21,132
134,126,q135_172015,0,CBAD,C,C,0,Metre and Rhythm,Low,1,0.04347710,0.02699191,0.02098389,0.31409122,0.24894448,0.14643422,0.05193831,0.01397567,0.02142308,0.06161210,0.06728500,0.09061115,0.95652288,0.97300809,0.97901609,0.02249321,0.02249322,1.02092996,4.31812977,46.65561107,1500,62,13,18,21,114
134,127,q135_172015,1,ABCD,A,A,0,Metre and Rhythm,Low,1,0.03652626,0.01112918,0.00967935,0.32342932,0.26958687,0.22464496,0.05812719,0.04908161,0.02385891,0.08648608,0.15190097,0.05908635,0.96347374,0.98887079,0.99032065,0.02684691,0.02684691,2.46492806,6.10437029,102.31270623,1500,62,13,18,21,114
134,128,q135_172015,2,ADBC,A,A,0,Metre and Rhythm,Low,1,0.03603195,0.01101994,0.00945597,0.32600642,0.27092209,0.23139993,0.05869575,0.05001269,0.02345340,0.08543490,0.15162058,0.05747328,0.96396805,0.98898003,0.99054408,0.02657598,0.02657603,2.48027443,6.07798792,104.75329036,1500,62,13,18,21,114
135,129,q136_172015,0,BACD,B,B,0,Instrumentation,Low,1,0.03647678,0.01348066,0.01057697,0.32110417,0.27052505,0.24916016,0.04896440,0.04097413,0.01843000,0.09939886,0.16240055,0.05613085,0.96352323,0.98651930,0.98942300,0.02589981,0.02589977,1.74246421,5.30689165,93.54501146,1500,62,13,23,21,119
135,130,q136_172015,1,ACBD,A,C,1,Instrumentation,Low,0,0.04383205,0.02090940,0.01443692,0.31449831,0.27893944,0.19735121,0.04841744,0.01753875,0.02719711,0.07205559,0.10391517,0.08568080,0.95616798,0.97909059,0.98556309,0.02939514,0.02939511,1.88385878,5.93484116,68.26687163,1500,62,13,23,21,119
135,131,q136_172015,2,ABDC,A,A,0,Instrumentation,Low,1,0.03807817,0.01245778,0.01101066,0.32531522,0.28426608,0.23634279,0.05446216,0.04250506,0.02192811,0.09316973,0.15107590,0.06542619,0.96192185,0.98754218,0.98898928,0.02706751,0.02706743,1.99153433,5.94207558,89.82104820,1500,62,13,23,21,119
136,132,q137_250001,0,CDBA,D,D,0,Functional Context,Low,1,0.03874967,0.01026269,0.00993579,0.32680659,0.28033689,0.24137821,0.04292178,0.04399615,0.01705650,0.09332710,0.14521254,0.06262998,0.96125037,0.98973726,0.99006425,0.02881388,0.02881388,1.71667270,6.30347137,99.64624225,1500,62,10,20,21,113
136,133,q137_250001,1,CBAD,C,C,0,Functional Context,Low,1,0.04280788,0.02126628,0.01216308,0.32012459,0.27798875,0.19203819,0.04032489,0.02175557,0.02258964,0.07237073,0.10408942,0.09706999,0.95719207,0.97873370,0.98783690,0.03064480,0.03064482,1.85722991,7.98070638,81.21600321,1500,62,10,20,21,113
136,134,q137_250001,2,BCDA,D,D,0,Functional Context,Low,1,0.03946347,0.01033431,0.01012025,0.32690493,0.28091901,0.24220607,0.04349500,0.04407351,0.01721327,0.09166640,0.14606364,0.06110560,0.96053649,0.98966568,0.98987976,0.02934322,0.02934327,1.70087473,6.03795481,97.81181558,1500,62,10,20,21,113
137,135,q138_250001,0,ADBC,A,A,0,Instrumentation,Medium,1,0.03762150,0.01187738,0.01008795,0.32936543,0.27477956,0.24037758,0.05061129,0.05318637,0.02046431,0.08805208,0.14645259,0.05748514,0.96237848,0.98812263,0.98991203,0.02753355,0.02753355,2.02858855,5.69839477,98.12813586,1500,62,9,17,21,109
137,136,q138_250001,1,CDBA,D,D,0,Instrumentation,Medium,1,0.03974039,0.01103931,0.00964884,0.33139500,0.28096076,0.25462865,0.04890643,0.05648942,0.01859715,0.08561265,0.13568047,0.05387208,0.96025964,0.98896063,0.99035121,0.03009156,0.03009157,1.92739802,5.58327163,102.63944044,1500,62,9,17,21,109
137,137,q138_250001,2,BDCA,D,D,0,Instrumentation,Medium,1,0.03939296,0.01101743,0.00989893,0.33204090,0.28188935,0.25861922,0.04861588,0.05777827,0.01748343,0.08563825,0.13512605,0.05358298,0.96060702,0.98898258,0.99010101,0.02949403,0.02949399,1.76619395,5.41300751,100.02101287,1500,62,9,17,21,109
138,0,q139_250001,0,ACBD,A,A,0,Performance,Medium,1,0.03796711,0.01123393,0.00923129,0.32345231,0.27699861,0.22970514,0.06232102,0.04719757,0.02669835,0.09046370,0.15113830,0.07098020,0.96203298,0.98876604,0.99076868,0.02873582,0.02873570,2.89215932,7.68909120,107.32725851,1500,62,14,21,21,118
138,1,q139_250001,1,DABC,B,B,0,Performance,Medium,1,0.03611650,0.01208329,0.00970804,0.31960710,0.26372326,0.24212366,0.05641797,0.04868814,0.02470638,0.09820606,0.15506061,0.06474292,0.96388351,0.98791673,0.99029195,0.02640846,0.02640844,2.54493998,6.66899970,102.00739032,1500,62,14,21,21,118
138,2,q139_250001,2,ABCD,A,A,0,Performance,Medium,1,0.03810226,0.01154348,0.00960971,0.32349662,0.27625335,0.22999256,0.06190230,0.04735766,0.02628972,0.09008423,0.15092627,0.06999498,0.96189775,0.98845655,0.99039029,0.02849254,0.02849254,2.73574451,7.28377312,103.06136628,1500,62,14,21,21,118
139,3,q140_1138688,0,CBDA,D,C,3,Instrumentation,Medium,0,0.04212153,0.02106575,0.01452936,0.32081364,0.27608740,0.22119113,0.04303208,0.02350522,0.02150730,0.08386985,0.12451360,0.07447782,0.95787847,0.97893423,0.98547069,0.02759217,0.02759222,1.48026540,5.12602371,67.82617775,1500,62,10,23,21,116
139,4,q140_1138688,1,ADCB,A,B,3,Instrumentation,Medium,0,0.03636372,0.01358819,0.01084352,0.32198878,0.26103838,0.25383496,0.04313304,0.04467054,0.01642456,0.10272975,0.16401432,0.06123732,0.96363622,0.98641185,0.98915651,0.02552020,0.02552029,1.51468951,5.64736619,91.22098590,1500,62,10,23,21,116
139,5,q140_1138688,2,DCBA,D,B,2,Instrumentation,Medium,0,0.03596970,0.01319815,0.01053735,0.32173817,0.25975107,0.24078844,0.04368462,0.04404434,0.01612621,0.10333573,0.16092822,0.05956427,0.96403031,0.98680182,0.98946266,0.02543235,0.02543234,1.53038492,5.65267769,93.90048565,1500,62,10,23,21,116
140,6,q141_1138688,0,CDAB,C,B,3,Historical and Cultural Context,Low,0,0.03729018,0.01095664,0.00898942,0.32658483,0.25812121,0.24247879,0.03958799,0.04566927,0.01949852,0.09679215,0.16061760,0.06809638,0.96270982,0.98904336,0.99101055,0.02830076,0.02830073,2.16905201,7.57516947,110.24187947,1500,62,10,16,21,109
