sample_id,category,difficulty,macro_family,correct_baseline,target_letter,prob_original_target,prob_original_correct,baseline_above_chance,feature_source,n_positive_available,minimal_sufficient_k,minimal_necessary_k,auc_sufficiency,auc_necessity
q210_1374348,Mood and Expression,Low,knowledge,True,A,0.8311174163334916,0.8311174163334916,True,MI_balanced,16,3.0,8.0,0.9289712861895831,0.42857642083525793
q210_1374348,Mood and Expression,Low,knowledge,True,A,0.8311174163334916,0.8311174163334916,True,UC_audio,8,1.0,,0.8406567670675507,0.09795164442317454
q210_1374348,Mood and Expression,Low,knowledge,True,A,0.8311174163334916,0.8311174163334916,True,UC_text,6,1.0,2.0,1.1534383177286291,0.6069491756234224
q211_336086,Instrumentation,Medium,percettiva,False,D,0.7707753221910725,0.1425790981129081,True,MI,14,1.0,,0.41520179749408137,0.10372960938157735
q211_336086,Instrumentation,Medium,percettiva,False,D,0.7707753221910725,0.1425790981129081,True,MI_balanced,14,8.0,,0.4568898973381034,0.12781967759398985
q211_336086,Instrumentation,Medium,percettiva,False,D,0.7707753221910725,0.1425790981129081,True,UC_audio,5,1.0,,0.9528419503516609,-0.016985838823864174
q211_336086,Instrumentation,Medium,percettiva,False,D,0.7707753221910725,0.1425790981129081,True,UC_text,7,1.0,4.0,0.9974344210070708,0.7709229924037565
q212_336086,Instrumentation,Medium,percettiva,True,A,0.7483815149634032,0.7483815149634032,True,MI,21,4.0,4.0,0.49914729582806794,0.761966654991867
q212_336086,Instrumentation,Medium,percettiva,True,A,0.7483815149634032,0.7483815149634032,True,MI_balanced,21,2.0,2.0,0.6302732758607541,0.8444844308546504
q212_336086,Instrumentation,Medium,percettiva,True,A,0.7483815149634032,0.7483815149634032,True,UC_audio,5,,,0.24428693909878393,0.20333591152485828
q212_336086,Instrumentation,Medium,percettiva,True,A,0.7483815149634032,0.7483815149634032,True,UC_text,5,2.0,2.0,1.120040610447295,0.8226699427316981
q213_336086,Instrumentation,Low,percettiva,True,A,0.8738657591105429,0.8738657591105429,True,MI,18,12.0,12.0,0.31852646483022057,0.45232210473579587
q213_336086,Instrumentation,Low,percettiva,True,A,0.8738657591105429,0.8738657591105429,True,MI_balanced,18,8.0,5.0,0.7331065828752845,0.5548675344019773
q213_336086,Instrumentation,Low,percettiva,True,A,0.8738657591105429,0.8738657591105429,True,UC_audio,5,1.0,,0.9850286393004115,-0.04015541995139505
q213_336086,Instrumentation,Low,percettiva,True,A,0.8738657591105429,0.8738657591105429,True,UC_text,5,1.0,2.0,0.9218714282776196,0.5248581065811252
q214_1298301,Genre and Style,Low,knowledge,False,B,0.8301090784309312,0.09027017445976715,True,MI,13,8.0,,0.7605779995033661,0.0847058368266662
q214_1298301,Genre and Style,Low,knowledge,False,B,0.8301090784309312,0.09027017445976715,True,MI_balanced,13,4.0,,0.9754251957593134,0.11109920018441398
q214_1298301,Genre and Style,Low,knowledge,False,B,0.8301090784309312,0.09027017445976715,True,UC_audio,8,2.0,,0.7608559767681894,0.01794940265540002
q214_1298301,Genre and Style,Low,knowledge,False,B,0.8301090784309312,0.09027017445976715,True,UC_text,4,1.0,,1.0672338123236191,0.1741533087424155
q215_1298301,Performance,Medium,analitica,False,C,0.5283079045462385,0.07149869989790654,True,MI,15,1.0,2.0,0.08971944354831553,0.5157743292583655
q215_1298301,Performance,Medium,analitica,False,C,0.5283079045462385,0.07149869989790654,True,MI_balanced,15,2.0,1.0,-0.020945407826174548,0.5020947323809596
q215_1298301,Performance,Medium,analitica,False,C,0.5283079045462385,0.07149869989790654,True,UC_audio,8,7.0,,0.4380637498502425,-0.08660611606900251
q215_1298301,Performance,Medium,analitica,False,C,0.5283079045462385,0.07149869989790654,True,UC_text,6,1.0,,0.7287307097637509,0.04698749776560682
q216_1298301,Metre and Rhythm,Medium,percettiva,True,A,0.7864617210239413,0.7864617210239413,True,MI,14,1.0,2.0,0.7743541486839204,0.8641224323219586
q216_1298301,Metre and Rhythm,Medium,percettiva,True,A,0.7864617210239413,0.7864617210239413,True,MI_balanced,14,3.0,1.0,0.7943584106206527,0.8279492384385722
q216_1298301,Metre and Rhythm,Medium,percettiva,True,A,0.7864617210239413,0.7864617210239413,True,UC_audio,6,1.0,,1.1056981282037421,-0.0834174151184163
q216_1298301,Metre and Rhythm,Medium,percettiva,True,A,0.7864617210239413,0.7864617210239413,True,UC_text,7,2.0,1.0,0.9751813398517959,1.0852068442874918
q217_770629,Metre and Rhythm,Medium,percettiva,True,A,0.9124644878811814,0.9124644878811814,True,MI,12,12.0,,0.3269319162527152,0.13951305269802816
q217_770629,Metre and Rhythm,Medium,percettiva,True,A,0.9124644878811814,0.9124644878811814,True,MI_balanced,12,9.0,,0.41730662367705657,0.2115871016424977
q217_770629,Metre and Rhythm,Medium,percettiva,True,A,0.9124644878811814,0.9124644878811814,True,UC_audio,7,1.0,,0.807211497253373,-0.01220160521606889
q217_770629,Metre and Rhythm,Medium,percettiva,True,A,0.9124644878811814,0.9124644878811814,True,UC_text,10,1.0,,0.9469266306659448,0.2723029280606458
q218_770629,Functional Context,Low,knowledge,True,A,0.9527507673209793,0.9527507673209793,True,MI,23,8.0,,0.5013596649563209,0.08992998387012378
q218_770629,Functional Context,Low,knowledge,True,A,0.9527507673209793,0.9527507673209793,True,MI_balanced,23,4.0,,0.7178207548211017,0.2292891750661288
q218_770629,Functional Context,Low,knowledge,True,A,0.9527507673209793,0.9527507673209793,True,UC_audio,8,6.0,,0.678158815537371,0.043016492345036766
q218_770629,Functional Context,Low,knowledge,True,A,0.9527507673209793,0.9527507673209793,True,UC_text,3,1.0,,0.8867707534959995,0.11515231367562147
q219_1133179,Structure,Medium,analitica,True,A,0.3404063390756642,0.3404063390756642,True,MI,15,7.0,2.0,-0.1623395939496822,1.7522029835768995
q219_1133179,Structure,Medium,analitica,True,A,0.3404063390756642,0.3404063390756642,True,MI_balanced,15,,2.0,-0.5342796476597491,1.778731132330411
q219_1133179,Structure,Medium,analitica,True,A,0.3404063390756642,0.3404063390756642,True,UC_audio,7,2.0,2.0,0.7147405824918028,0.19555604285167347
q219_1133179,Structure,Medium,analitica,True,A,0.3404063390756642,0.3404063390756642,True,UC_text,8,8.0,2.0,0.2153441632572465,1.6067743854104166
q21_435883,Performance,Medium,analitica,True,A,0.9044159505464817,0.9044159505464817,True,MI,13,1.0,,1.0557844452031704,0.18012299879240512
q21_435883,Performance,Medium,analitica,True,A,0.9044159505464817,0.9044159505464817,True,MI_balanced,13,1.0,,1.0604557669356267,0.12497235420338448
q21_435883,Performance,Medium,analitica,True,A,0.9044159505464817,0.9044159505464817,True,UC_audio,9,1.0,,1.0269915177368714,0.12012301590532456
q21_435883,Performance,Medium,analitica,True,A,0.9044159505464817,0.9044159505464817,True,UC_text,5,1.0,,1.0365859268874926,-0.04497146521973652
q220_1133179,Instrumentation,Medium,percettiva,False,C,0.6197193300839832,0.17755256077604467,True,MI,10,,,-0.09186608883108545,0.09489789900919175
q220_1133179,Instrumentation,Medium,percettiva,False,C,0.6197193300839832,0.17755256077604467,True,MI_balanced,10,,,-0.13294783089195703,-0.006513410841132081
q220_1133179,Instrumentation,Medium,percettiva,False,C,0.6197193300839832,0.17755256077604467,True,UC_audio,5,1.0,,0.7429872811495417,0.06754001751562111
q220_1133179,Instrumentation,Medium,percettiva,False,C,0.6197193300839832,0.17755256077604467,True,UC_text,8,1.0,4.0,0.9016345828079698,0.5926823615523072
q221_1133179,Performance,Low,analitica,True,A,0.7290519353289263,0.7290519353289263,True,MI,18,10.0,2.0,0.052010194998931884,1.0805845886926508
q221_1133179,Performance,Low,analitica,True,A,0.7290519353289263,0.7290519353289263,True,MI_balanced,18,5.0,1.0,0.13329559695974508,1.1283635287695852
q221_1133179,Performance,Low,analitica,True,A,0.7290519353289263,0.7290519353289263,True,UC_audio,5,2.0,,0.6399769316201307,0.11819526088846816
q221_1133179,Performance,Low,analitica,True,A,0.7290519353289263,0.7290519353289263,True,UC_text,6,2.0,2.0,0.8254327666030173,1.0761624664446292
q222_1227366,Harmony,High,analitica,True,A,0.8249172755732995,0.8249172755732995,True,MI,15,4.0,,0.6449164843250377,0.2751945699906021
q222_1227366,Harmony,High,analitica,True,A,0.8249172755732995,0.8249172755732995,True,MI_balanced,15,2.0,,0.6267912309615848,0.15124954649087424
q222_1227366,Harmony,High,analitica,True,A,0.8249172755732995,0.8249172755732995,True,UC_audio,8,4.0,,0.7734039157375959,-0.022731714276636634
q222_1227366,Harmony,High,analitica,True,A,0.8249172755732995,0.8249172755732995,True,UC_text,5,1.0,3.0,0.7566402908485963,0.49531698242393113
q223_1227366,Performance,High,analitica,True,A,0.8453210189250656,0.8453210189250656,True,MI,11,1.0,,0.36581400655095214,0.11529762074813062
q223_1227366,Performance,High,analitica,True,A,0.8453210189250656,0.8453210189250656,True,MI_balanced,11,,,0.05756180402018355,0.23296410088736202
q223_1227366,Performance,High,analitica,True,A,0.8453210189250656,0.8453210189250656,True,UC_audio,6,1.0,,1.1359032920144483,-0.0698724382382637
q223_1227366,Performance,High,analitica,True,A,0.8453210189250656,0.8453210189250656,True,UC_text,8,2.0,1.0,0.7048537830833405,0.7792398362828947
q224_1227366,Instrumentation,Low,percettiva,True,A,0.9550944693233963,0.9550944693233963,True,MI,10,1.0,,0.8673960558616333,-0.008522228569924094
q224_1227366,Instrumentation,Low,percettiva,True,A,0.9550944693233963,0.9550944693233963,True,MI_balanced,10,3.0,,0.876357325443109,-0.012260687031768174
q224_1227366,Instrumentation,Low,percettiva,True,A,0.9550944693233963,0.9550944693233963,True,UC_audio,8,1.0,,1.0063444623033313,-0.00440729885481494
q224_1227366,Instrumentation,Low,percettiva,True,A,0.9550944693233963,0.9550944693233963,True,UC_text,5,1.0,,1.0388725890764547,0.010120168053857832
q225_26435,Metre and Rhythm,High,percettiva,False,B,0.9144176638454253,0.015249358395014418,True,MI,8,1.0,1.0,0.6664726222753484,1.1314642683825165
q225_26435,Metre and Rhythm,High,percettiva,False,B,0.9144176638454253,0.015249358395014418,True,MI_balanced,8,1.0,1.0,0.6656116391069599,1.1347878383352838
q225_26435,Metre and Rhythm,High,percettiva,False,B,0.9144176638454253,0.015249358395014418,True,UC_audio,8,1.0,,0.9994462214163027,-0.0024528115640930414
q225_26435,Metre and Rhythm,High,percettiva,False,B,0.9144176638454253,0.015249358395014418,True,UC_text,4,1.0,1.0,0.9734998402805265,1.2032231730454794
q226_26435,Functional Context,Low,knowledge,True,A,0.9915301501092285,0.9915301501092285,True,MI,20,1.0,,0.818464698664481,0.0928488738185674
q226_26435,Functional Context,Low,knowledge,True,A,0.9915301501092285,0.9915301501092285,True,MI_balanced,20,1.0,,0.8115401150778958,0.09915361673718787
q226_26435,Functional Context,Low,knowledge,True,A,0.9915301501092285,0.9915301501092285,True,UC_audio,7,1.0,,0.891684660164507,-0.0036257697316720372
q226_26435,Functional Context,Low,knowledge,True,A,0.9915301501092285,0.9915301501092285,True,UC_text,6,1.0,3.0,0.9917947158683368,0.4927609484683331
q227_26435,Functional Context,Medium,knowledge,True,A,0.9749233727473463,0.9749233727473463,True,MI,20,6.0,10.0,0.5707704226613977,0.454898084398466
q227_26435,Functional Context,Medium,knowledge,True,A,0.9749233727473463,0.9749233727473463,True,MI_balanced,20,5.0,3.0,0.7485124028231688,0.5801860162282685
q227_26435,Functional Context,Medium,knowledge,True,A,0.9749233727473463,0.9749233727473463,True,UC_audio,11,1.0,,0.9531179231977964,0.002172247411923864
q227_26435,Functional Context,Medium,knowledge,True,A,0.9749233727473463,0.9749233727473463,True,UC_text,9,1.0,2.0,0.9345663734439393,0.7076805064122006
q228_7360,Instrumentation,Low,percettiva,False,C,0.8771744902494882,0.0742884831677795,True,MI,14,1.0,,0.8169094655612875,0.09216053154833845
q228_7360,Instrumentation,Low,percettiva,False,C,0.8771744902494882,0.0742884831677795,True,MI_balanced,14,1.0,,0.742495490235681,0.33174758327555487
q228_7360,Instrumentation,Low,percettiva,False,C,0.8771744902494882,0.0742884831677795,True,UC_audio,3,1.0,,1.0242469746012863,0.0027665369244457435
q228_7360,Instrumentation,Low,percettiva,False,C,0.8771744902494882,0.0742884831677795,True,UC_text,6,1.0,3.0,0.9685035642873034,0.5520359804955673
q229_7360,Instrumentation,Medium,percettiva,True,A,0.9733424684152708,0.9733424684152708,True,MI,9,1.0,,0.5322038040865967,0.03711892876833598
q229_7360,Instrumentation,Medium,percettiva,True,A,0.9733424684152708,0.9733424684152708,True,MI_balanced,9,2.0,,0.5849400238378053,0.03947529260427342
q229_7360,Instrumentation,Medium,percettiva,True,A,0.9733424684152708,0.9733424684152708,True,UC_audio,2,1.0,,1.0251806667596826,-0.0024983691778685895
q229_7360,Instrumentation,Medium,percettiva,True,A,0.9733424684152708,0.9733424684152708,True,UC_text,4,1.0,1.0,0.9908268746339023,1.0234607290218127
q22_1215874,Melody,Medium,analitica,True,A,0.5871955004333453,0.5871955004333453,True,MI,16,1.0,4.0,0.9712374065425756,0.7930631817330619
q22_1215874,Melody,Medium,analitica,True,A,0.5871955004333453,0.5871955004333453,True,MI_balanced,16,1.0,2.0,1.0039740674102213,0.8761653463138945
q22_1215874,Melody,Medium,analitica,True,A,0.5871955004333453,0.5871955004333453,True,UC_audio,7,1.0,,0.7997191599784339,-0.016167137609832842
q22_1215874,Melody,Medium,analitica,True,A,0.5871955004333453,0.5871955004333453,True,UC_text,6,1.0,5.0,1.0483987651269853,0.6374525611571522
q230_7360,Harmony,High,analitica,True,A,0.4546005070086604,0.4546005070086604,True,MI,15,1.0,2.0,0.532459195188391,0.7357890984397301
q230_7360,Harmony,High,analitica,True,A,0.4546005070086604,0.4546005070086604,True,MI_balanced,15,3.0,1.0,0.8089983761832852,1.301667510922625
q230_7360,Harmony,High,analitica,True,A,0.4546005070086604,0.4546005070086604,True,UC_audio,4,1.0,,1.3308288880941286,0.3643736536456304
q230_7360,Harmony,High,analitica,True,A,0.4546005070086604,0.4546005070086604,True,UC_text,3,1.0,1.0,1.7353207541300493,1.1055362352165197
q231_1321293,Historical and Cultural Context,Low,knowledge,True,A,0.9891339982221595,0.9891339982221595,True,MI,11,2.0,,0.7786240461889571,0.14919866129329576
q231_1321293,Historical and Cultural Context,Low,knowledge,True,A,0.9891339982221595,0.9891339982221595,True,MI_balanced,11,2.0,,0.7277788092859384,0.21154181497905478
q231_1321293,Historical and Cultural Context,Low,knowledge,True,A,0.9891339982221595,0.9891339982221595,True,UC_audio,7,2.0,,0.9746164421499703,-0.0016999911594960005
q231_1321293,Historical and Cultural Context,Low,knowledge,True,A,0.9891339982221595,0.9891339982221595,True,UC_text,2,1.0,,0.9857071321393988,0.1765941501953847
q232_1321293,Lyrics,Low,knowledge,True,A,0.9648362708065388,0.9648362708065388,True,MI,13,,,-0.06894896290940054,0.11315014044083442
q232_1321293,Lyrics,Low,knowledge,True,A,0.9648362708065388,0.9648362708065388,True,MI_balanced,13,,,-0.09493565074437225,0.055036451123328736
q232_1321293,Lyrics,Low,knowledge,True,A,0.9648362708065388,0.9648362708065388,True,UC_audio,9,1.0,,0.8203338123395231,0.19163671230017162
q232_1321293,Lyrics,Low,knowledge,True,A,0.9648362708065388,0.9648362708065388,True,UC_text,1,1.0,,0.8000529271982015,0.008998914294428197
q233_1321293,Lyrics,Low,knowledge,True,A,0.9535146642351096,0.9535146642351096,True,MI,13,1.0,,1.0021523104922223,0.19725731013466646
q233_1321293,Lyrics,Low,knowledge,True,A,0.9535146642351096,0.9535146642351096,True,MI_balanced,13,1.0,,1.0074610841816176,0.20038205707463058
q233_1321293,Lyrics,Low,knowledge,True,A,0.9535146642351096,0.9535146642351096,True,UC_audio,8,2.0,,0.9820661130065677,0.07109181159516954
q233_1321293,Lyrics,Low,knowledge,True,A,0.9535146642351096,0.9535146642351096,True,UC_text,5,1.0,5.0,1.0418223351116367,0.5208090449933351
q234_156528,Mood and Expression,Low,knowledge,True,A,0.9897222665782608,0.9897222665782608,True,MI,18,3.0,6.0,0.39695440705596874,0.5179832825842999
q234_156528,Mood and Expression,Low,knowledge,True,A,0.9897222665782608,0.9897222665782608,True,MI_balanced,18,3.0,3.0,0.37334486871495265,0.6125315103647153
q234_156528,Mood and Expression,Low,knowledge,True,A,0.9897222665782608,0.9897222665782608,True,UC_audio,9,1.0,,0.9275504200912883,0.0012340549800614609
q234_156528,Mood and Expression,Low,knowledge,True,A,0.9897222665782608,0.9897222665782608,True,UC_text,4,1.0,,0.984340933360461,0.1619184987300875
q235_156528,Harmony,High,analitica,False,C,0.5367873864330726,0.28732158327314167,True,MI,17,1.0,6.0,-0.24057652888779504,0.7497073548891791
q235_156528,Harmony,High,analitica,False,C,0.5367873864330726,0.28732158327314167,True,MI_balanced,17,,2.0,0.1429007051613333,1.2723259481280529
q235_156528,Harmony,High,analitica,False,C,0.5367873864330726,0.28732158327314167,True,UC_audio,7,4.0,,0.47033718722473444,0.03428890778878031
q235_156528,Harmony,High,analitica,False,C,0.5367873864330726,0.28732158327314167,True,UC_text,5,4.0,2.0,0.9409540274222951,1.1757531306961808
q236_156528,Performance,Low,analitica,False,B,0.45142922469210295,0.37424797206735594,True,MI,10,1.0,4.0,0.0543968325724654,0.5318430800610813
q236_156528,Performance,Low,analitica,False,B,0.45142922469210295,0.37424797206735594,True,MI_balanced,10,,6.0,-0.057027307630869044,0.5715714662959339
q236_156528,Performance,Low,analitica,False,B,0.45142922469210295,0.37424797206735594,True,UC_audio,9,,,0.35544357152555894,0.21658819135902177
q236_156528,Performance,Low,analitica,False,B,0.45142922469210295,0.37424797206735594,True,UC_text,4,3.0,4.0,0.5783888276846834,0.8569347072596106
q237_270070,Mood and Expression,Low,knowledge,True,A,0.9815662644845264,0.9815662644845264,True,MI,15,1.0,,0.7851198419248004,0.061590229709123784
q237_270070,Mood and Expression,Low,knowledge,True,A,0.9815662644845264,0.9815662644845264,True,MI_balanced,15,1.0,,0.8800724438796218,0.12689985444685295
q237_270070,Mood and Expression,Low,knowledge,True,A,0.9815662644845264,0.9815662644845264,True,UC_audio,11,1.0,,0.75787465813877,0.0012295530059909035
q237_270070,Mood and Expression,Low,knowledge,True,A,0.9815662644845264,0.9815662644845264,True,UC_text,7,1.0,,1.0026751241012453,0.13013810923131738
q238_270070,Melody,Medium,analitica,True,A,0.46138903775894957,0.46138903775894957,True,MI,9,1.0,,1.4955795334059807,-0.18368887148716295
q238_270070,Melody,Medium,analitica,True,A,0.46138903775894957,0.46138903775894957,True,MI_balanced,9,1.0,,1.58708131378743,-0.1546490551923579
q238_270070,Melody,Medium,analitica,True,A,0.46138903775894957,0.46138903775894957,True,UC_audio,7,1.0,,1.1549900055933646,0.1233531918059978
q238_270070,Melody,Medium,analitica,True,A,0.46138903775894957,0.46138903775894957,True,UC_text,3,1.0,2.0,2.2100078857707115,-0.29571572971306564
