sample_idx,evaluation_idx,identifier,option_permutation_idx,option_order,correct_answer,predicted_answer,predicted_option_source_index,main_category,difficulty,is_correct,audio_early,audio_middle,audio_late,instruction_early,instruction_middle,instruction_late,question_early,question_middle,question_late,options_early,options_middle,options_late,text_early,text_middle,text_late,audio_drop_early_to_late,text_gain_early_to_late,late_question_audio_ratio,late_options_audio_ratio,late_text_audio_ratio,n_audio_tokens,n_instruction_tokens,n_question_tokens,n_options_tokens,n_other_text_tokens,n_query_text_tokens
96,12,q97_1319502,0,CADB,B,D,1,Genre and Style,Low,0,0.07870079,0.02583856,0.01882418,0.31876503,0.28552415,0.24768117,0.04689195,0.04576113,0.01883175,0.07546312,0.14505538,0.05665351,0.92129922,0.97416144,0.98117585,0.05987661,0.05987663,1.00040190,3.00961358,52.12315932,2250,62,9,16,21,108
96,13,q97_1319502,1,CABD,B,C,1,Genre and Style,Low,0,0.07976258,0.03973416,0.04519210,0.31201038,0.24868540,0.17010152,0.03827453,0.01168228,0.02093795,0.05094879,0.05685721,0.07193889,0.92023745,0.96026585,0.95480792,0.03457048,0.03457047,0.46330997,1.59184649,21.12775940,2250,62,9,16,21,108
96,14,q97_1319502,2,BCAD,C,A,1,Genre and Style,Low,0,0.06906343,0.02162758,0.01877996,0.32754472,0.27971022,0.24370293,0.04921294,0.04747772,0.02122615,0.07868803,0.15604600,0.06205122,0.93093655,0.97837245,0.98122000,0.05028347,0.05028345,1.13025535,3.30411823,52.24824070,2250,62,9,16,21,108
97,15,q98_1319502,0,DACB,B,C,2,Instrumentation,Medium,0,0.07968134,0.04249218,0.04828744,0.30377994,0.23806659,0.15228222,0.03822878,0.01138878,0.01821377,0.05799565,0.05648797,0.06006486,0.92031866,0.95750778,0.95171256,0.03139390,0.03139390,0.37719482,1.24390235,19.70931750,2250,62,10,22,21,115
97,16,q98_1319502,1,ADCB,A,B,3,Instrumentation,Medium,0,0.07253149,0.01987150,0.01820103,0.30688094,0.26374971,0.24389498,0.04317644,0.04190367,0.01737976,0.09815676,0.18556813,0.08075177,0.92746848,0.98012848,0.98179896,0.05433047,0.05433048,0.95487798,4.43666064,53.94195899,2250,62,10,22,21,115
97,17,q98_1319502,2,ADBC,A,D,2,Instrumentation,Medium,0,0.07958612,0.03240805,0.03179881,0.30407179,0.27319175,0.19528217,0.04341367,0.01284848,0.02676543,0.06460942,0.07723740,0.09745656,0.92041390,0.96759196,0.96820117,0.04778731,0.04778726,0.84171177,3.06478676,30.44772052,2250,62,10,22,21,115
98,18,q99_1319502,0,DCBA,D,D,0,Historical and Cultural Context,Low,1,0.08195700,0.03249850,0.03179556,0.31616373,0.28980501,0.25096354,0.04323119,0.04666735,0.02003139,0.07389209,0.14166491,0.05294724,0.91804299,0.96750149,0.96820445,0.05016144,0.05016146,0.63000579,1.66523977,30.45092967,2250,62,10,16,21,109
98,19,q99_1319502,1,ADCB,A,A,0,Historical and Cultural Context,Low,1,0.07132769,0.02812192,0.02789844,0.32919340,0.28302369,0.25271593,0.04789615,0.05110633,0.02338681,0.08130722,0.15296257,0.05642077,0.92867231,0.97187809,0.97210156,0.04342925,0.04342925,0.83828380,2.02236273,34.84429694,2250,62,10,16,21,109
98,20,q99_1319502,2,ABDC,A,A,0,Historical and Cultural Context,Low,1,0.07083142,0.02814752,0.02796868,0.32791930,0.28378867,0.25443004,0.04802313,0.05081725,0.02275489,0.08300706,0.15321466,0.05760779,0.92916859,0.97185253,0.97203131,0.04286274,0.04286272,0.81358496,2.05972533,34.75428295,2250,62,10,16,21,109
99,21,q100_1247352,0,CBAD,C,C,0,Instrumentation,High,1,0.04760018,0.05468815,0.05360823,0.32052921,0.23309893,0.15381294,0.04464833,0.00988336,0.01397390,0.06069724,0.05562444,0.07437587,0.95239980,0.94531187,0.94639179,-0.00600805,-0.00600801,0.26066713,1.38739667,17.65385394,750,62,10,21,21,114
99,22,q100_1247352,1,BDCA,D,D,0,Instrumentation,High,1,0.03773005,0.02310392,0.02639402,0.32538471,0.28270271,0.23692826,0.05571461,0.04439545,0.01991149,0.08578901,0.13613038,0.05665484,0.96226998,0.97689611,0.97360598,0.01133604,0.01133600,0.75439413,2.14650327,36.88737390,750,62,10,21,21,114
99,23,q100_1247352,2,BDAC,C,C,0,Instrumentation,High,1,0.04758178,0.05489967,0.05174512,0.32017784,0.23206810,0.14855451,0.04496073,0.00991353,0.01285583,0.06095642,0.05407076,0.06956145,0.95241817,0.94510032,0.94825489,-0.00416334,-0.00416328,0.24844519,1.34430942,18.32549385,750,62,10,21,21,114
100,24,q101_1247352,0,BCAD,C,A,1,Melody,High,0,0.03130692,0.01884858,0.02107340,0.31861341,0.26008657,0.22686744,0.07022385,0.05945467,0.02674348,0.09605979,0.16695837,0.06780443,0.96869312,0.98115145,0.97892658,0.01023352,0.01023347,1.26906343,3.21753645,46.45318831,750,62,14,24,21,121
100,25,q101_1247352,1,BACD,B,A,1,Melody,High,0,0.03128704,0.01886430,0.02146146,0.31917089,0.26181398,0.22960247,0.06969253,0.05882320,0.02714964,0.09574260,0.16786917,0.06878761,0.96871294,0.98113567,0.97853854,0.00982557,0.00982561,1.26504145,3.20516926,45.59515155,750,62,14,24,21,121
100,26,q101_1247352,2,DACB,B,D,1,Melody,High,0,0.03701234,0.01659535,0.02250258,0.31548654,0.26919807,0.23845673,0.07309325,0.06143000,0.02360925,0.09372688,0.15617959,0.06060624,0.96298769,0.98340463,0.97749739,0.01450975,0.01450971,1.04917926,2.69330127,43.43933814,750,62,14,24,21,121
101,27,q102_1247352,0,CBDA,D,D,0,Instrumentation,Medium,1,0.06455069,0.04027352,0.03778517,0.32628338,0.27617552,0.24962067,0.04123939,0.04549475,0.02026492,0.09100339,0.13646807,0.06035906,0.93544928,0.95972653,0.96221483,0.02676552,0.02676556,0.53631931,1.59742711,25.46540810,1500,62,9,23,21,115
101,28,q102_1247352,1,CDBA,D,D,0,Instrumentation,Medium,1,0.06487862,0.04037952,0.03746397,0.32654272,0.27398291,0.24709120,0.04150239,0.04585025,0.02131357,0.09141373,0.13812276,0.06259373,0.93512141,0.95962047,0.96253605,0.02741464,0.02741464,0.56890838,1.67077133,25.69231015,1500,62,9,23,21,115
101,29,q102_1247352,2,CDAB,C,C,0,Instrumentation,Medium,1,0.07264561,0.05134989,0.03764698,0.31526569,0.26433684,0.21394738,0.03519448,0.02992667,0.02390694,0.07165792,0.13190412,0.06896905,0.92735441,0.94865010,0.96235309,0.03499863,0.03499867,0.63502948,1.83199425,25.56255644,1500,62,9,23,21,115
102,30,q103_625206,0,DACB,B,D,1,Metre and Rhythm,Medium,0,0.06030587,0.04142836,0.04178724,0.29875717,0.26916350,0.18700040,0.05417669,0.02708531,0.03076139,0.08043322,0.10931163,0.10880790,0.93969416,0.95857166,0.95821277,0.01851863,0.01851861,0.73614306,2.60385481,22.93075095,2250,62,9,27,21,119
102,31,q103_625206,1,DBAC,C,B,1,Metre and Rhythm,Medium,0,0.04827886,0.01885569,0.02300205,0.30521606,0.24704898,0.24048196,0.05072334,0.05044407,0.01941733,0.10821124,0.18041025,0.06490349,0.95172112,0.98114435,0.97699799,0.02527681,0.02527687,0.84415682,2.82163973,42.47439511,2250,62,9,27,21,119
102,32,q103_625206,2,CDBA,D,C,1,Metre and Rhythm,Medium,0,0.06228567,0.04836611,0.06684108,0.29708544,0.24120807,0.13550957,0.04952497,0.02756133,0.03427744,0.07511675,0.09228334,0.10517330,0.93771431,0.95163388,0.93315890,-0.00455541,-0.00455541,0.51281988,1.57348282,13.96085849,2250,62,9,27,21,119
103,33,q104_625206,0,ABCD,A,A,0,Instrumentation,Medium,1,0.04775112,0.01923840,0.02501806,0.32227304,0.27237635,0.23006217,0.05267784,0.04506218,0.02049289,0.09073033,0.16461200,0.07119496,0.95224895,0.98076158,0.97498196,0.02273306,0.02273301,0.81912392,2.84574277,38.97112686,2250,62,10,20,21,113
103,34,q104_625206,1,DBAC,C,C,0,Instrumentation,Medium,1,0.05985808,0.03171849,0.03313871,0.30648128,0.27436782,0.18265047,0.04331860,0.01716255,0.03106417,0.06511662,0.09867988,0.10827839,0.94014193,0.96828149,0.96686128,0.02671936,0.02671935,0.93739805,3.26742873,29.17618511,2250,62,10,20,21,113
103,35,q104_625206,2,CBDA,D,D,0,Instrumentation,Medium,1,0.05644403,0.02484648,0.02687096,0.30517749,0.28381939,0.22771010,0.04802888,0.02788357,0.02038396,0.07439474,0.12449705,0.06492928,0.94355598,0.97515349,0.97312902,0.02957307,0.02957304,0.75858718,2.41633686,36.21490067,2250,62,10,20,21,113
104,36,q105_625206,0,CADB,B,C,3,Instrumentation,Medium,0,0.04374515,0.03304861,0.03239679,0.30950213,0.26146941,0.19159829,0.05565459,0.02407950,0.04622352,0.06776123,0.10331622,0.09705015,0.95625483,0.96695137,0.96760320,0.01134837,0.01134838,1.42679329,2.99567237,29.86725990,750,62,15,22,21,120
104,37,q105_625206,1,DABC,B,B,0,Instrumentation,Medium,1,0.03379329,0.02139500,0.02360299,0.32159438,0.25365256,0.23365303,0.05845439,0.05715920,0.02714508,0.09375255,0.15422266,0.07358887,0.96620673,0.97860499,0.97639698,0.01019030,0.01019024,1.15006933,3.11777706,41.36750731,750,62,15,22,21,120
104,38,q105_625206,2,BCDA,D,D,0,Instrumentation,Medium,1,0.03696175,0.02380693,0.02498677,0.31936811,0.27392080,0.22998782,0.06867126,0.05198680,0.02616006,0.08418240,0.12800394,0.06901864,0.96303822,0.97619306,0.97501325,0.01197498,0.01197503,1.04695634,2.76220757,39.02118190,750,62,15,22,21,120
105,39,q106_395289,0,ACDB,A,A,0,Instrumentation,Low,1,0.05381975,0.02801406,0.03766700,0.32469779,0.27317656,0.22865317,0.04844892,0.04436513,0.02270892,0.08811820,0.16284014,0.06271359,0.94618026,0.97198594,0.96233292,0.01615275,0.01615266,0.60288634,1.66494761,25.54843411,2250,62,9,17,21,109
105,40,q106_395289,1,DABC,B,B,0,Instrumentation,Low,1,0.05507957,0.02892757,0.03799305,0.31651493,0.25375870,0.24868037,0.04184209,0.04302411,0.01998057,0.09686228,0.17372259,0.05823919,0.94492038,0.97107247,0.96200691,0.01708652,0.01708652,0.52590064,1.53289051,25.32060156,2250,62,9,17,21,109
105,41,q106_395289,2,DBCA,D,D,0,Instrumentation,Low,1,0.06353866,0.03120327,0.04133326,0.31215394,0.29107432,0.24207517,0.04466400,0.04015315,0.01798994,0.08363387,0.14054249,0.05640563,0.93646130,0.96879678,0.95866677,0.02220540,0.02220547,0.43524128,1.36465493,23.19359332,2250,62,9,17,21,109
106,42,q107_2083,0,DACB,B,A,3,Metre and Rhythm,Medium,0,0.05021374,0.02072530,0.03140650,0.31694378,0.26820824,0.21326939,0.06071492,0.04992864,0.02422628,0.08962651,0.16326188,0.06741395,0.94978627,0.97927475,0.96859351,0.01880724,0.01880724,0.77137797,2.14649650,30.84053977,2175,62,14,22,21,119
106,43,q107_2083,1,ABCD,A,C,2,Metre and Rhythm,Medium,0,0.06513769,0.04743115,0.05188508,0.30200918,0.26339193,0.16913712,0.05420967,0.01952079,0.04032085,0.06488739,0.08736596,0.09321827,0.93486234,0.95256879,0.94811493,0.01325261,0.01325259,0.77711842,1.79662939,18.27336207,2175,62,14,22,21,119
106,44,q107_2083,2,ACDB,A,B,2,Metre and Rhythm,Medium,0,0.04948196,0.02082444,0.03429841,0.31040283,0.25584977,0.23374697,0.05679188,0.05313661,0.02192155,0.09729696,0.17135584,0.06225461,0.95051796,0.97917549,0.96570164,0.01518355,0.01518368,0.63914183,1.81508707,28.15587000,2175,62,14,22,21,119
107,45,q108_2083,0,BADC,B,B,0,Genre and Style,Low,1,0.05407692,0.02450530,0.03650802,0.31635014,0.24382506,0.22162700,0.04738775,0.05257030,0.02003195,0.09643800,0.17557922,0.06789717,0.94592308,0.97549470,0.96349201,0.01756890,0.01756893,0.54870008,1.85978782,26.39124114,2250,62,11,18,21,112
107,46,q108_2083,1,BDCA,D,D,0,Genre and Style,Low,1,0.07044367,0.03344338,0.03674765,0.30657783,0.27615578,0.21352924,0.04511872,0.02657322,0.02357876,0.07121663,0.11550026,0.06435315,0.92955628,0.96655662,0.96325235,0.03369603,0.03369607,0.64163992,1.75121817,26.21262732,2250,62,11,18,21,112
107,47,q108_2083,2,CDBA,D,D,0,Genre and Style,Low,1,0.06995103,0.03306662,0.03457639,0.30663702,0.27860350,0.21485732,0.04516399,0.02790459,0.02253575,0.07194418,0.11960173,0.06557839,0.93004898,0.96693339,0.96542363,0.03537465,0.03537465,0.65176705,1.89662356,27.92147157,2250,62,11,18,21,112
108,48,q109_2083,0,ACBD,A,A,0,Instrumentation,Low,1,0.05543566,0.02866869,0.03834992,0.32568511,0.27169358,0.23854802,0.04937562,0.05413169,0.01873971,0.08894935,0.15493928,0.05736451,0.94456434,0.97133130,0.96165009,0.01708575,0.01708575,0.48865049,1.49581842,25.07567641,2225,62,9,20,21,112
108,49,q109_2083,1,ADCB,A,A,0,Instrumentation,Low,1,0.05521776,0.02914614,0.03895625,0.32471696,0.26811141,0.23606233,0.04890184,0.05553893,0.01948698,0.08878118,0.15562346,0.05616591,0.94478224,0.97085388,0.96104373,0.01626151,0.01626149,0.50022725,1.44176903,24.66982328,2225,62,9,20,21,112
108,50,q109_2083,2,DACB,B,B,0,Instrumentation,Low,1,0.05434161,0.02897498,0.03774921,0.31523782,0.24721247,0.23981370,0.04476794,0.05980341,0.01839333,0.09849029,0.16887974,0.05801806,0.94565838,0.97102504,0.96225081,0.01659240,0.01659243,0.48725087,1.53693456,25.49062433,2225,62,9,20,21,112
109,51,q110_1336202,0,CDBA,D,D,0,Performance,Medium,1,0.05522490,0.02664236,0.03357888,0.30750401,0.28421301,0.23696425,0.05572085,0.04937040,0.01963276,0.08900665,0.14261077,0.05082130,0.94477514,0.97335764,0.96642112,0.02164602,0.02164598,0.58467581,1.51348981,28.78062216,2075,62,12,19,21,114
109,52,q110_1336202,1,ABDC,A,A,0,Performance,Medium,1,0.05021791,0.02502388,0.03253716,0.31590565,0.27001397,0.22745194,0.05781070,0.05161632,0.01928915,0.09355576,0.15972734,0.05557808,0.94978207,0.97497614,0.96746285,0.01768075,0.01768077,0.59283448,1.70814173,29.73409200,2075,62,12,19,21,114
109,53,q110_1336202,2,ACDB,A,A,0,Performance,Medium,1,0.05004170,0.02519155,0.03227541,0.31708423,0.27499730,0.22802742,0.05745081,0.05154944,0.01898449,0.09278386,0.15522755,0.05290454,0.94995831,0.97480849,0.96772456,0.01776628,0.01776626,0.58820271,1.63915916,29.98333641,2075,62,12,19,21,114
110,54,q111_1336202,0,ADBC,A,A,0,Functional Context,Low,1,0.05035265,0.01996592,0.01942742,0.32739831,0.27227789,0.23950136,0.04054536,0.04280339,0.01781492,0.09280387,0.16206818,0.06292542,0.94964733,0.98003413,0.98057253,0.03092522,0.03092519,0.91699854,3.23899962,50.47362523,2250,62,8,18,21,109
110,55,q111_1336202,1,ABDC,A,A,0,Functional Context,Low,1,0.05036208,0.02025020,0.01933594,0.32776134,0.27250035,0.23770514,0.04054522,0.04208139,0.01708862,0.09309274,0.16160660,0.06147842,0.94963790,0.97974980,0.98066403,0.03102613,0.03102613,0.88377495,3.17948927,50.71715507,2250,62,8,18,21,109
110,56,q111_1336202,2,DACB,B,B,0,Functional Context,Low,1,0.05179458,0.02007982,0.01977338,0.31997904,0.25698919,0.24564684,0.03473911,0.04271545,0.01758004,0.10010554,0.17390645,0.06360062,0.94820538,0.97992017,0.98022659,0.03202121,0.03202120,0.88907617,3.21647725,49.57304438,2250,62,8,18,21,109
111,57,q112_1336202,0,DCAB,C,D,1,Instrumentation,Medium,0,0.04947146,0.02567755,0.02683186,0.33053494,0.28793500,0.25816080,0.04046807,0.05307882,0.02034577,0.09010257,0.12503251,0.05664287,0.95052851,0.97432241,0.97316813,0.02263959,0.02263962,0.75826885,2.11103012,36.26912400,1500,62,8,18,21,109
111,58,q112_1336202,1,BDAC,C,A,1,Instrumentation,Medium,0,0.04452838,0.02531547,0.02711814,0.33065279,0.26526223,0.24648514,0.04476049,0.05240097,0.02375204,0.08964096,0.15191597,0.06294343,0.95547168,0.97468451,0.97288187,0.01741024,0.01741019,0.87587290,2.32108194,35.87568571,1500,62,8,18,21,109
111,59,q112_1336202,2,BADC,B,A,1,Instrumentation,Medium,0,0.04458419,0.02522780,0.02697027,0.33055215,0.26555938,0.24498573,0.04424581,0.05286954,0.02279320,0.08961297,0.15124630,0.06151956,0.95541582,0.97477224,0.97302974,0.01761393,0.01761392,0.84512324,2.28101412,36.07787015,1500,62,8,18,21,109
112,60,q113_1327741,0,ABCD,A,A,0,Historical and Cultural Context,Low,1,0.08995826,0.03754198,0.03810580,0.31881949,0.27211901,0.23875426,0.04773053,0.05281983,0.02172127,0.07781606,0.15474913,0.05762994,0.91004175,0.96245806,0.96189426,0.05185246,0.05185251,0.57002519,1.51236673,25.24272656,2250,62,10,15,21,108
112,61,q113_1327741,1,ADCB,A,A,0,Historical and Cultural Context,Low,1,0.08956171,0.03755035,0.03768465,0.31947040,0.27105924,0.23716378,0.04772815,0.05296797,0.02254801,0.07782287,0.15663278,0.06008680,0.91043829,0.96244967,0.96231539,0.05187706,0.05187710,0.59833418,1.59446378,25.53600685,2250,62,10,15,21,108
112,62,q113_1327741,2,CBAD,C,C,0,Historical and Cultural Context,Low,1,0.10272812,0.05203313,0.08106158,0.29970461,0.26711602,0.16780565,0.03760490,0.01683045,0.02777817,0.04839880,0.07534139,0.09725967,0.89727189,0.94796688,0.91893840,0.02166654,0.02166651,0.34267989,1.19982444,11.33629962,2250,62,10,15,21,108
113,63,q114_1327741,0,BCAD,C,D,3,Melody,High,0,0.07985649,0.03123125,0.03778056,0.30879114,0.28770263,0.23962638,0.05756932,0.04668344,0.01949760,0.08903967,0.15943499,0.06545120,0.92014352,0.96876871,0.96221947,0.04207594,0.04207594,0.51607496,1.73240441,25.46864249,750,62,11,24,21,118
113,64,q114_1327741,1,CADB,B,B,0,Melody,High,1,0.07059624,0.03186301,0.03618666,0.31274543,0.24412248,0.23222862,0.04918612,0.04534424,0.01844853,0.09558941,0.19537036,0.07751464,0.92940373,0.96813696,0.96381337,0.03440958,0.03440963,0.50981579,2.14207745,26.63449015,750,62,11,24,21,118
113,65,q114_1327741,2,CDAB,C,C,0,Melody,High,1,0.08724602,0.06304561,0.06106451,0.30341080,0.23783323,0.17056166,0.04726599,0.02129341,0.03150561,0.05690122,0.09554705,0.09277949,0.91275402,0.93695442,0.93893545,0.02618151,0.02618143,0.51593985,1.51936844,15.37612333,750,62,11,24,21,118
114,66,q115_1327741,0,CDAB,C,B,3,Musical Texture,Medium,0,0.08852580,0.03151054,0.04242639,0.29867051,0.25176046,0.23780844,0.04871145,0.06317179,0.02454789,0.09544332,0.18327598,0.06306008,0.91147425,0.96848949,0.95757360,0.04609941,0.04609936,0.57859963,1.48634111,22.57023777,2250,62,12,26,21,121
114,67,q115_1327741,1,BCDA,D,C,3,Musical Texture,Medium,0,0.10184221,0.06764619,0.08756598,0.28878447,0.25011523,0.15678650,0.04166303,0.01839254,0.02319280,0.05432215,0.05488156,0.06656366,0.89815778,0.93235381,0.91243403,0.01427623,0.01427626,0.26486088,0.76015441,10.41996063,2250,62,12,26,21,121
114,68,q115_1327741,2,DBCA,D,A,3,Musical Texture,Medium,0,0.08821298,0.03180780,0.03771182,0.31084698,0.27165009,0.23853978,0.05511689,0.06074280,0.02466624,0.08612551,0.16624095,0.05846253,0.91178703,0.96819220,0.96228819,0.05050116,0.05050115,0.65407179,1.55024437,25.51688779,2250,62,12,26,21,121
115,69,q116_1162034,0,DCBA,D,D,0,Harmony,High,1,0.03814433,0.01606596,0.02021940,0.31423625,0.28708042,0.23893060,0.05565259,0.04073022,0.02094321,0.09817280,0.15658427,0.06535888,0.96185568,0.98393408,0.97978060,0.01792494,0.01792492,1.03579772,3.23248432,48.45745822,1500,62,11,27,21,121
115,70,q116_1162034,1,CDAB,C,C,0,Harmony,High,1,0.04232655,0.02532233,0.01912439,0.30831258,0.26304189,0.21238439,0.05207371,0.03033007,0.02166714,0.08572631,0.16646938,0.06998923,0.95767342,0.97467766,0.98087556,0.02320217,0.02320215,1.13295884,3.65968508,51.28925491,1500,62,11,27,21,121
115,71,q116_1162034,2,BCDA,D,D,0,Harmony,High,1,0.03778502,0.01599668,0.01982761,0.31401198,0.28768260,0.24594715,0.05521633,0.04160030,0.02190899,0.09908703,0.15265239,0.06081813,0.96221496,0.98400331,0.98017242,0.01795741,0.01795745,1.10497360,3.06734559,49.43472361,1500,62,11,27,21,121
116,72,q117_1162034,0,BADC,B,C,3,Melody,High,0,0.04549272,0.02298424,0.01648613,0.29499177,0.23866606,0.19924892,0.05643495,0.03325701,0.02467582,0.09668150,0.19454868,0.09656182,0.95450728,0.97701577,0.98351388,0.02900659,0.02900661,1.49676273,5.85715522,59.65705370,1500,62,18,54,21,155
116,73,q117_1162034,1,ACBD,A,D,3,Melody,High,0,0.04175512,0.01429265,0.01879354,0.30083175,0.26904033,0.22718497,0.05896269,0.04606297,0.02251686,0.11994342,0.18200236,0.07475048,0.95824493,0.98570732,0.98120647,0.02296158,0.02296154,1.19811714,3.97745670,52.20978238,1500,62,18,54,21,155
116,74,q117_1162034,2,ADBC,A,B,3,Melody,High,0,0.03918941,0.01399020,0.01517227,0.29115390,0.22731320,0.19267009,0.05768571,0.04504250,0.02433317,0.13375924,0.22231443,0.11662775,0.96081062,0.98600982,0.98482772,0.02401714,0.02401710,1.60379272,7.68690289,64.90972482,1500,62,18,54,21,155
117,75,q118_1162034,0,ACDB,A,D,1,Instrumentation,Low,0,0.03976640,0.01878499,0.02292310,0.32701910,0.28294054,0.24097200,0.04623831,0.03868628,0.01905717,0.09254891,0.14049116,0.06386073,0.96023360,0.98121503,0.97707689,0.01684330,0.01684328,0.83135248,2.78586870,42.62412558,1500,62,9,17,21,109
117,76,q118_1162034,1,CDBA,D,C,1,Instrumentation,Low,0,0.04418574,0.02845408,0.02387521,0.31722131,0.27538984,0.21414134,0.04174620,0.02196889,0.02100918,0.07036862,0.12712191,0.06644400,0.95581430,0.97154595,0.97612479,0.02031054,0.02031049,0.87995785,2.78297048,40.88445386,1500,62,9,17,21,109
117,77,q118_1162034,2,DBCA,D,D,0,Instrumentation,Low,1,0.03980469,0.01853481,0.02541853,0.32928408,0.27732125,0.24406645,0.04619092,0.03744866,0.01832535,0.08984017,0.14737928,0.06342286,0.96019536,0.98146516,0.97458144,0.01438616,0.01438608,0.72094471,2.49514279,38.34137737,1500,62,9,17,21,109
118,78,q119_1227239,0,BACD,B,B,0,Mood and Expression,Low,1,0.05923700,0.02227484,0.01418921,0.31457630,0.27097282,0.24700125,0.04937083,0.04407445,0.01930641,0.09420483,0.16781392,0.05766562,0.94076301,0.97772517,0.98581076,0.04504779,0.04504776,1.36064030,4.06404708,69.47607913,1500,62,13,21,21,117
118,79,q119_1227239,1,ABDC,A,A,0,Mood and Expression,Low,1,0.05687648,0.02222304,0.01421237,0.31971397,0.27752704,0.24393294,0.05664380,0.04355836,0.02108560,0.08912756,0.16516814,0.06102570,0.94312351,0.97777693,0.98578760,0.04266411,0.04266409,1.48360853,4.29384289,69.36122489,1500,62,13,21,21,117
118,80,q119_1227239,2,ADCB,A,A,0,Mood and Expression,Low,1,0.05692723,0.02275327,0.01470675,0.31940984,0.27981675,0.24462354,0.05651980,0.04398057,0.02205793,0.08862002,0.16219762,0.06064236,0.94307280,0.97724673,0.98529323,0.04222048,0.04222043,1.49985092,4.12343807,66.99600479,1500,62,13,21,21,117
119,81,q120_1227239,0,CABD,B,B,0,Harmony,Medium,1,0.06336739,0.02363610,0.02166221,0.29759175,0.25415265,0.23556102,0.05110018,0.04883279,0.02323314,0.11383632,0.19598463,0.06197547,0.93663262,0.97636389,0.97833780,0.04170519,0.04170518,1.07251951,2.86099511,45.16334763,1500,62,16,31,21,130
119,82,q120_1227239,1,BDAC,C,D,2,Harmony,Medium,0,0.06353284,0.02356570,0.02133211,0.29524636,0.27677982,0.23637407,0.05358444,0.04940671,0.02594614,0.11336632,0.16392914,0.06121310,0.93646713,0.97643436,0.97866790,0.04220073,0.04220077,1.21629505,2.86952858,45.87768838,1500,62,16,31,21,130
